trip_id,t1,t2
895642,1510018773.3610852,1510019538.4911156
1069402,1510331559.9808612,1510330588.6860943
990117,1510186326.2113824,1510185315.7968762
938931,1510097253.337029,1510095998.3306808
895802,1510019249.3317592,1510019959.752273
1023485,1510249523.2179852,1510248505.8676796
895247,1510018508.6843925,1510017675.5697374
895538,1510019072.3079412,1510018304.4769728
928187,1510082118.0193372,1510083048.4835405
931627,1510087032.3777266,1510088129.8196144
928570,1510082970.2161114,1510082356.656738
895280,1510018669.6932027,1510017776.68958
1009482,1510230857.4256814,1510229821.281072
895659,1510019568.1649446,1510020484.7319615
991689,1510186344.6706686,1510187307.521961
896195,1510019693.7093444,1510020574.1710625
1156183,1510522441.3410695,1510521535.8034203
895850,1510019849.7337933,1510020657.3881564
948215,1510110890.7457693,1510109790.4977736
895893,1510019482.9562106,1510018692.697968
896064,1510020311.5034637,1510021102.1139264
896453,1510020494.552755,1510019814.909081
896295,1510020488.159507,1510019615.8778574
1155091,1510520306.4654315,1510521103.7451413
896394,1510020990.3530354,1510020034.9330146
896981,1510020695.823462,1510021487.5685387
928278,1510082307.99299,1510081129.9100037
896639,1510020542.809901,1510021446.2567987
896622,1510021313.3512337,1510020431.4055734
896729,1510021101.427009,1510021747.496522
1155417,1510520703.2379334,1510521567.175459
896474,1510020816.3392906,1510019909.2586534
896669,1510021409.716213,1510022172.2749546
1155845,1510521289.7332666,1510520493.0906613
897120,1510021479.8236337,1510022286.5387402
1156157,1510521526.5349004,1510522207.863338
933288,1510089126.3748083,1510090231.635314
1049852,1510288452.208166,1510289368.5918183
897240,1510022302.0426133,1510021485.368483
927942,1510081935.6787493,1510082950.264704
896952,1510021988.187363,1510022750.017118
1156637,1510522283.2100625,1510523056.8638089
1155930,1510521684.8374057,1510522511.8372846
897182,1510021959.1832736,1510021101.0960116
990303,1510185794.631526,1510187050.0951602
928381,1510082422.671288,1510081571.8450046
930006,1510085195.2978368,1510085969.0446873
990907,1510187069.7016215,1510185943.927006
897024,1510021841.9323475,1510020782.0876365
897141,1510021925.1215706,1510020778.2785501
991147,1510185965.3443687,1510187135.552205
897749,1510022459.3724375,1510023576.687779
897994,1510023180.2584794,1510023680.2947803
897294,1510022142.54267,1510021075.6969807
897687,1510022806.541128,1510022039.5395606
928019,1510082353.2556987,1510083293.3474388
897460,1510022755.3879836,1510023755.3565364
941271,1510099503.0707042,1510100367.3112772
934165,1510090839.4176185,1510090086.2149112
929064,1510083176.4017422,1510084142.7636046
897777,1510022853.9163263,1510022273.5064373
897790,1510023927.4995084,1510023042.5605733
929038,1510083979.2748349,1510082334.96848
1069332,1510330477.8931315,1510332290.684236
928222,1510082441.455191,1510083577.10674
897897,1510023576.9040754,1510024401.4930081
897862,1510024030.1844115,1510023119.3969576
897859,1510023063.7216408,1510022083.993048
898217,1510023863.6597924,1510022972.893921
1034020,1510263634.9154966,1510264602.2337692
991512,1510187289.4137313,1510186057.4998257
898342,1510024137.8915102,1510023354.8276596
898256,1510024017.7875261,1510023421.4250703
1156117,1510521334.7530787,1510522063.0278423
1155121,1510520785.6907032,1510519627.425769
928976,1510083370.259886,1510082170.1025374
928396,1510082683.712942,1510083720.0283544
898226,1510024181.7334871,1510025301.5016484
898357,1510024121.3190234,1510025247.818696
898637,1510024493.7808104,1510025348.059147
928922,1510083046.6891317,1510082129.820226
898516,1510024369.4776175,1510023551.8357925
952627,1510120882.6648576,1510121437.95799
928844,1510083659.7425957,1510084565.095972
898734,1510025388.382173,1510025828.1231909
898701,1510024809.829679,1510023909.0647998
1157574,1510523996.6751533,1510524697.2924058
898770,1510024982.841322,1510024025.1506732
1157323,1510524398.6524885,1510523446.1261878
898918,1510025589.2926013,1510024674.2912078
898769,1510025237.3952932,1510026023.2136607
898921,1510025334.343067,1510026117.1759899
899160,1510025330.048649,1510026178.0422647
899256,1510025780.1818435,1510026415.7806172
899286,1510026034.3895547,1510026656.1190715
899043,1510026512.3689673,1510025629.3898938
1156803,1510523572.6376889,1510524237.1418915
899192,1510025837.4709775,1510025098.4005516
991548,1510187773.7871172,1510186709.999787
929787,1510084751.3599863,1510085696.1951573
1156091,1510522401.479772,1510523144.0306623
928916,1510082949.1848524,1510083857.7348843
899311,1510025949.8294106,1510025111.6896822
899661,1510027153.5817833,1510026176.3742492
936454,1510092916.781149,1510093965.2328672
899520,1510026795.091324,1510027481.0403287
929436,1510084666.6061802,1510083959.0258973
991778,1510187143.486082,1510185979.55247
900017,1510027150.619189,1510027845.097346
929293,1510083626.3470283,1510082714.8008666
899942,1510027508.6742284,1510028142.0576906
899945,1510027346.919282,1510026534.06865
900079,1510028406.5743065,1510027285.416231
1393348,1511182058.8664324,1511181177.4422827
900109,1510028465.7556102,1510027515.0929198
900272,1510028058.5036757,1510028760.6606257
1155832,1510522289.692423,1510521343.3027
1156979,1510523103.4698386,1510523819.486955
991325,1510186443.8079848,1510183956.7524726
900545,1510028592.3793943,1510029359.9120662
900444,1510028550.0339024,1510027329.2868824
1155997,1510522356.8334045,1510521082.8672023
929214,1510083346.5613108,1510084323.2416534
1323908,1511013035.8674507,1511012226.8137753
900535,1510028887.5687122,1510028131.0387087
930348,1510084278.3207006,1510085063.2416556
1156259,1510522793.0945554,1510522027.312812
900481,1510028680.1249301,1510027847.1858592
929565,1510084162.316858,1510084586.9239123
900807,1510029199.9518368,1510028647.2266622
900900,1510029944.8749678,1510030890.5216568
901017,1510029788.3483078,1510030839.2929657
901011,1510030026.0208366,1510031030.1575642
990432,1510186905.5356517,1510185926.6729238
901526,1510030732.749247,1510031375.5624115
901159,1510031171.20334,1510030283.2845054
901371,1510031244.486487,1510030402.2411919
901208,1510030399.956553,1510029630.8662343
928977,1510083692.738607,1510084700.3954291
991044,1510186704.8301055,1510187770.0647025
1278120,1510752051.3032475,1510751127.5697138
901360,1510030599.7998638,1510029983.9740803
901589,1510031724.8310924,1510032651.6169033
1156416,1510522992.3502235,1510522064.7407308
930116,1510085059.0617146,1510083623.895106
901478,1510031230.999898,1510030281.6884084
901951,1510032487.9374423,1510031771.6472788
902070,1510032210.0709684,1510032817.6080184
1156582,1510522987.5993652,1510523764.0463462
929238,1510083907.4676387,1510084794.871475
1324167,1511013300.1857104,1511012636.9784877
1015442,1510236769.8971872,1510237873.4984574
901935,1510032610.8780334,1510033164.7854304
902074,1510032665.3165395,1510033360.597203
930304,1510085267.557545,1510084679.7010846
902159,1510032603.4159796,1510032010.153613
929452,1510084149.8729851,1510083007.290923
929335,1510084093.7966444,1510084861.8068988
902489,1510033015.3013353,1510033597.9551136
991068,1510187384.071852,1510186496.6812124
902453,1510033751.8150866,1510032996.1710277
902465,1510033540.2946653,1510034201.7150316
902481,1510033394.1143475,1510032811.8611467
902803,1510034413.4052122,1510033775.8417647
902817,1510034005.529371,1510034659.6003277
1070405,1510331595.899669,1510330561.701538
930195,1510085459.808961,1510084377.798513
991886,1510187697.055036,1510186992.42788
1070884,1510333126.353327,1510332126.238845
902980,1510035238.56103,1510034684.2628984
902903,1510034748.1151867,1510035295.6586325
902844,1510034283.5659156,1510033806.0809007
903132,1510034909.6997018,1510035453.3955176
903023,1510034879.7713354,1510034179.4153144
903010,1510035010.2486084,1510035700.4217458
903169,1510035100.57768,1510034610.6356902
903224,1510035628.6341157,1510036311.7871213
903303,1510035637.4305792,1510036306.9889712
1384240,1511154251.7764387,1511153795.5386803
1009251,1510229897.155319,1510230687.555991
903714,1510036489.8301713,1510037076.365828
903492,1510036391.2189505,1510035678.7420063
903600,1510036704.7194114,1510037316.9911797
992189,1510187501.198335,1510188672.349788
903591,1510036498.0736704,1510035781.7734385
991909,1510187222.4036264,1510188310.6378136
903745,1510037052.9004292,1510036193.270244
929842,1510084184.7871249,1510085003.231766
1182101,1510581362.896787,1510582247.9589071
904044,1510038061.8018,1510038608.4302037
904001,1510037937.4699798,1510037319.7727797
904058,1510038180.293868,1510037787.2789972
1403830,1511195645.6264718,1511196554.0942752
903922,1510037694.4362707,1510036944.3584564
992493,1510187815.9312325,1510188923.8038082
1070061,1510332653.8822079,1510331318.6359518
930828,1510085825.987423,1510084882.917854
1094063,1510365223.04796,1510366385.4220746
904178,1510039254.3115408,1510039903.665341
929513,1510084357.8506007,1510085226.1613767
904290,1510039849.9961927,1510039173.6893735
991749,1510188077.0280364,1510187020.8717275
1344055,1511049850.3887217,1511048950.1397078
904514,1510042261.3819642,1510042958.120928
928998,1510084408.795484,1510084083.3032374
904591,1510043086.3902678,1510042763.1812236
992594,1510189282.4511676,1510187916.2362113
904562,1510043946.2460823,1510044739.0278382
904725,1510045041.134463,1510044508.1578257
1180637,1510581456.3066568,1510580252.4140866
1182675,1510582496.7635994,1510581600.6033463
904849,1510048292.7533586,1510048398.5585458
992645,1510187166.6732605,1510188458.3251128
905027,1510048419.4571583,1510047769.2683797
1070390,1510333052.7945457,1510331865.7671306
1092885,1510364634.685811,1510363558.0822725
1094144,1510365881.9799664,1510364843.0670233
992342,1510188240.4095278,1510189299.6139386
992548,1510188955.999502,1510187602.2919693
1294920,1510948847.726926,1510948149.356776
905426,1510050575.5942683,1510051318.7327187
905442,1510050165.008918,1510049553.3890493
1392265,1511180775.3913298,1511181763.815833
905610,1510051314.2370946,1510052013.4961157
991708,1510187584.5716074,1510188845.1225119
1384230,1511153459.8160412,1511154047.1710398
992067,1510188426.297759,1510187531.6601963
1294338,1510948276.2878907,1510949169.4577198
993176,1510188294.2781847,1510189433.9010224
905846,1510051290.0768218,1510050602.5868645
905939,1510051907.1768765,1510052624.5835872
1017398,1510239294.078767,1510238317.8609896
1223973,1510659904.6510398,1510658281.8393152
906342,1510052655.458228,1510053373.1178107
1383490,1511153445.518878,1511152835.9445992
992975,1510187940.6183534,1510189066.1803203
1070137,1510331775.2321079,1510333714.203886
991659,1510188008.4556193,1510181813.2461395
1224051,1510659723.794368,1510660519.2988663
906666,1510052830.0721395,1510053482.0554104
992655,1510188533.9831183,1510187344.0678291
906398,1510052403.6185162,1510051759.439305
993210,1510189456.8339856,1510188440.551469
1180694,1510581574.1450121,1510580310.2659752
1383937,1511153365.2809968,1511154002.7648823
906645,1510053253.7577622,1510053624.5001376
1384206,1511154134.1087384,1511153326.615163
931578,1510087079.5913837,1510086151.4416604
1180557,1510580393.737478,1510581300.6813102
929857,1510086048.3637745,1510085299.507946
1070153,1510332715.2499583,1510331336.1271024
931831,1510086691.7817256,1510087553.2165823
931922,1510086876.75219,1510087870.4381945
932063,1510087008.6239088,1510087991.0291522
1181900,1510582050.7201796,1510581041.569494
930678,1510086443.8724053,1510085470.8780286
992673,1510188530.9806852,1510189546.6251101
932291,1510087533.427796,1510088396.77123
930800,1510086723.1772625,1510085879.2997017
930917,1510086816.9154098,1510085957.7199738
932804,1510088023.5025232,1510088914.8011174
1093678,1510364490.9631743,1510365689.8944726
931055,1510087247.0675805,1510086273.6212041
932971,1510088405.5952194,1510089333.5857582
1181450,1510581703.8958433,1510580411.5100005
931320,1510087771.7924159,1510086701.511501
1071836,1510333489.0030549,1510334909.2040384
931562,1510088070.996891,1510087121.9739015
1070717,1510332508.0117118,1510334533.908782
1225211,1510660341.415251,1510661175.7170327
931757,1510088130.6088817,1510087148.5951188
992917,1510189080.4705055,1510187960.9037948
1181647,1510581921.025991,1510580887.0353482
931859,1510088482.915334,1510087216.9248488
993573,1510190248.3379354,1510190564.6507728
932073,1510088967.2826812,1510087934.2715683
932250,1510089048.0446925,1510089242.3419387
1070998,1510334013.08254,1510332328.2023914
1183016,1510582970.633813,1510582059.0277705
932314,1510089273.2602208,1510088062.1591885
934524,1510089820.513789,1510090753.4521358
1344728,1511050738.0253625,1511049608.1972558
993882,1510189569.4665768,1510190461.763184
932676,1510089380.8403344,1510088512.108001
992992,1510189030.3118145,1510190100.0063472
932877,1510089956.030106,1510089285.7070801
933437,1510089878.5848145,1510090832.5836518
993630,1510189943.148792,1510188577.7462797
933685,1510090018.3934405,1510090917.0968225
1224826,1510660110.6843739,1510660868.9619265
993758,1510189090.6881218,1510190160.2159727
933031,1510090226.0002277,1510089018.2589822
934580,1510091573.638636,1510090382.3776932
933905,1510090298.2711604,1510091273.8639784
934218,1510090631.553383,1510091470.4548035
1181472,1510582137.5027268,1510581186.6900015
933668,1510090945.6164477,1510090581.653636
1344107,1511049902.0541887,1511048859.38692
933773,1510090976.456177,1510089741.0033371
1345065,1511050039.6711314,1511050974.1481311
1181611,1510581623.8168943,1510582467.4402559
933893,1510091078.6103697,1510090348.046057
934455,1510090953.0875392,1510091959.4522529
934651,1510091285.1912987,1510092212.7052085
933894,1510091234.898601,1510090111.1577747
1181948,1510581800.3353448,1510582656.1794498
1404553,1511196424.5243895,1511197253.436847
934863,1510091400.942711,1510092395.5899854
934138,1510091365.933177,1510090351.4840724
1183063,1510582513.2026958,1510583215.0090103
994184,1510189760.0678728,1510190674.2631037
1392646,1511181152.473957,1511181976.8459535
935117,1510091724.8776884,1510092635.5222075
934236,1510091746.139162,1510090760.7960567
936171,1510093073.5286365,1510092068.3548727
1404140,1511195956.819284,1511196778.8523993
993828,1510190228.1607378,1510191294.8848963
1008996,1510230402.995641,1510229367.5907009
935330,1510091840.3519697,1510092736.3068259
936166,1510092223.498113,1510093434.2606323
993987,1510190016.609942,1510190879.6660113
1278321,1510751810.2354515,1510752692.1493218
934560,1510092005.5070195,1510090842.5165942
934873,1510092154.720187,1510090934.8776364
1156946,1510523701.2651103,1510524292.3573656
1096270,1510369850.7526762,1510371116.604232
1393602,1511182623.624554,1511181562.7375932
935468,1510092350.5733116,1510082702.5878263
935516,1510092356.192246,1510093527.420346
993420,1510190630.7203534,1510189296.6847825
935197,1510092792.0479834,1510091479.653902
994069,1510190744.1911426,1510191883.7197232
935864,1510093057.0950968,1510091469.3027134
935731,1510092848.3535714,1510094071.1820557
994369,1510190605.7283347,1510191753.342031
1156747,1510524161.5945299,1510523246.039868
935697,1510093538.9315655,1510091049.497317
993663,1510190874.2591054,1510189656.7860436
935817,1510093672.1874468,1510093117.2906666
937576,1510093593.3586202,1510095211.8195553
1070292,1510331871.1163192,1510334028.9427361
935844,1510093142.4235964,1510094377.6420455
937203,1510094835.2425625,1510093486.8681757
1404544,1511196694.8042152,1511197521.7660582
1071287,1510332618.083348,1510334634.1052108
936795,1510093273.525581,1510094784.7678473
936233,1510093988.3214478,1510092595.7977412
936446,1510093436.6930735,1510094834.8532264
1071079,1510333175.7701,1510334694.472325
1404033,1511195899.2280064,1511196707.6087801
1181683,1510582295.7502208,1510581301.5008545
937295,1510094167.9295526,1510095961.783378
936659,1510093642.07576,1510095231.5036721
994603,1510191218.6696424,1510192264.7597811
1096034,1510369107.7996016,1510370412.0652153
1071819,1510334379.6601598,1510333322.8509247
1070454,1510332142.3396187,1510334085.9742792
1182067,1510581896.0690775,1510582745.6078837
936765,1510095103.1828184,1510093330.1000948
1181225,1510580976.5310216,1510582103.2903285
937006,1510094197.9725535,1510095660.6282077
994678,1510190432.019651,1510191677.30771
937135,1510094927.036636,1510093226.0857985
1181353,1510581014.9828162,1510582165.5289714
994210,1510192203.932519,1510190814.1456757
994540,1510190902.0666547,1510191967.4978042
1393288,1511181474.88869,1511182446.6897507
936957,1510095204.5657094,1510093684.944498
1181467,1510581418.9802222,1510582273.0832386
937428,1510094740.7060735,1510096124.3184686
1181985,1510582593.6911721,1510581689.1186872
937628,1510094913.9019063,1510096324.0925379
1071795,1510333437.0244496,1510334798.363745
1183638,1510582861.7992055,1510583726.8566883
994441,1510192096.1023781,1510190746.8708427
1070976,1510333996.1706548,1510332672.2321594
937108,1510095544.5004737,1510094022.0350978
1182176,1510581997.716307,1510582812.7079785
937327,1510096080.898438,1510094598.2414553
1324620,1511013664.1354704,1511014510.975922
937873,1510095227.337583,1510096444.307743
994654,1510191033.772639,1510192225.6452687
937703,1510096326.572173,1510093650.2270656
1182233,1510582345.02391,1510583040.1354194
1324466,1511013643.0258324,1511014225.0769458
937846,1510096418.4834821,1510095070.7474542
1096652,1510370723.8957753,1510369574.6398716
994402,1510191455.37825,1510192563.5195725
1072024,1510333855.0462348,1510334993.9862635
1324933,1511014638.0779579,1511013829.2405581
938186,1510095468.4119477,1510096794.8578036
1324373,1511013714.0172014,1511013051.3710852
937977,1510096646.745327,1510094841.89076
938167,1510096837.3976324,1510095426.3885164
995000,1510192141.188815,1510193156.4597404
938392,1510096483.8710186,1510097178.566463
938614,1510095727.7382648,1510097403.9151351
938836,1510096299.792239,1510097572.2464442
940524,1510096950.6896498,1510098249.1808295
994527,1510192034.2691865,1510190614.6318107
938534,1510097110.0741663,1510095748.4453542
994555,1510191639.6647835,1510192767.0849438
1333919,1511031882.8822422,1511032724.0836542
994313,1510192501.7793047,1510191066.3605564
939320,1510097399.8392167,1510095925.936764
938980,1510097659.895668,1510096300.1512425
995033,1510192657.163529,1510193603.0308688
939560,1510097500.6084168,1510098585.14684
1325178,1511014436.2491472,1511015146.7468581
1405389,1511197781.9065242,1511196800.7284791
1324484,1511013975.5481467,1511014542.6215453
1072484,1510334825.3485758,1510335557.2429597
939046,1510093285.3837678,1510098378.2047446
939614,1510097707.0237844,1510098659.4735968
940002,1510097936.9105537,1510098779.8301764
994772,1510192935.038235,1510191648.4577916
939708,1510098599.4421213,1510097455.9908762
941102,1510098685.493713,1510099680.2591035
940054,1510098077.7641077,1510099006.171653
1016678,1510238015.1896353,1510238856.177332
939474,1510098429.1057835,1510097300.7639089
940788,1510098538.149073,1510099332.779291
942009,1510099180.8868675,1510100077.4481165
940122,1510099082.544388,1510097507.8535125
940106,1510098866.4139707,1510097642.2198799
1324867,1511014515.5235264,1511015381.988398
1324495,1511014303.9752278,1511013604.203089
1325434,1511015548.9380128,1511014815.8800406
940645,1510098535.853278,1510099728.4817705
940626,1510098679.2606666,1510097438.525526
940876,1510098767.7547257,1510099735.4854174
995210,1510192705.1345775,1510193691.2560651
994410,1510192739.851473,1510191128.796268
1334620,1511032408.2071295,1511033140.2105188
940892,1510099587.7869172,1510099073.9862957
995691,1510192845.284071,1510193745.2172399
942053,1510100256.3127506,1510099329.549269
942437,1510099836.1229627,1510100715.5144198
941295,1510099398.393427,1510100411.3775516
940192,1510099253.4659197,1510097760.835272
941629,1510099277.6088703,1510100342.995007
1100374,1510379956.7491412,1510378538.7301657
940568,1510099522.0786037,1510098370.7110198
1335025,1511033025.3699238,1511033909.6477697
941637,1510099771.2545753,1510100637.3721979
994549,1510192905.3722982,1510194878.6728327
942160,1510100541.3345428,1510099548.7260087
941065,1510099975.838554,1510099026.5238097
941822,1510100035.8571103,1510100957.900366
995829,1510194505.6644676,1510190704.1763265
941519,1510100889.8583107,1510099728.7695107
942922,1510100610.5784295,1510101585.891397
941509,1510100371.9226794,1510099417.2476523
941785,1510101117.354703,1510099923.023223
1335104,1511033745.6052547,1511032961.1786537
1334035,1511032401.6652942,1511031600.1052358
995301,1510193275.4563372,1510194286.2719612
942402,1510101333.6645966,1510102285.9323843
942102,1510101352.0059047,1510099460.6482108
942439,1510101002.3711288,1510099852.7891304
995175,1510193868.2554755,1510192588.2072444
942065,1510101284.906806,1510100054.967828
942813,1510102012.1888363,1510100911.493246
995611,1510193395.3315015,1510194482.446175
943702,1510102489.761981,1510101544.4526994
942286,1510101403.2112274,1510100483.5872366
995291,1510194020.3535566,1510192621.4162896
943072,1510101529.8964794,1510100533.416848
1384825,1511155671.0343692,1511155011.8249526
1384432,1511154743.2720017,1511155397.9459946
943828,1510103074.9177487,1510102422.2972708
1071793,1510334448.6937754,1510335534.1517568
942873,1510102049.5636852,1510101053.2982934
942957,1510102149.1644483,1510102336.3128154
943126,1510102229.7620046,1510101051.1165767
943556,1510102373.37665,1510103152.2324944
1384612,1511154886.554745,1511154253.7031844
996309,1510193634.4402764,1510194637.1654644
996448,1510193959.10998,1510195056.8462515
996507,1510195962.5140483,1510194809.5524213
944185,1510103532.374121,1510102544.1682696
943341,1510102678.735758,1510101689.7613506
1072413,1510334387.9131587,1510335587.563201
1344303,1511049958.2874181,1511049159.7223601
943856,1510102792.9868681,1510102176.7802453
943837,1510102674.926722,1510103619.5898104
944010,1510102829.0319052,1510103682.273643
1182588,1510582594.8314633,1510583484.6609333
943554,1510102893.8725266,1510102544.4366455
944628,1510103324.900151,1510104276.5517366
944199,1510103387.238371,1510104349.2257037
945025,1510103928.2220292,1510104874.1570997
996028,1510194972.8933136,1510194050.2007015
1071559,1510334867.8594553,1510333478.5936108
943940,1510103619.0428932,1510102643.9853125
944055,1510104036.661679,1510102935.8273025
1384053,1511154214.9495254,1511153395.8752227
1182894,1510583227.998293,1510582407.2335799
995668,1510194356.3277605,1510192822.1065047
944206,1510104119.679796,1510102940.587673
1183697,1510583601.12216,1510584404.296396
995844,1510193806.3351967,1510194930.2554939
1184615,1510584116.1226556,1510584892.1851587
944455,1510104222.7910278,1510103363.3720014
1120968,1510433425.0404384,1510432413.4767807
1182597,1510582692.332406,1510583515.5765803
1073097,1510336492.4884236,1510335394.6612084
945023,1510104703.978607,1510105632.9511034
944941,1510104074.6363356,1510105171.7220428
944825,1510104580.0438507,1510103859.541921
945624,1510105128.5741405,1510105993.3371525
995514,1510194687.0383947,1510193102.9727705
945033,1510104726.906782,1510105782.4231029
1072009,1510334609.3547409,1510335659.3218787
944853,1510105398.7900784,1510104223.7635286
945188,1510104947.762515,1510105914.3764408
945908,1510105518.560479,1510106476.0550532
945348,1510105107.2163942,1510106007.59128
997026,1510195030.882871,1510195927.890923
1129038,1510447439.7362542,1510446628.1757615
1182704,1510582770.106224,1510583601.8553772
944998,1510105610.856409,1510104510.1968668
946158,1510106675.594175,1510105780.2779818
996798,1510194978.671164,1510195868.8758528
1182854,1510582947.019411,1510583763.7579305
1071619,1510335146.9389205,1510333835.7467322
945236,1510106073.2235708,1510104914.3058279
945441,1510106270.824983,1510105288.547816
996339,1510194899.0971317,1510195772.7807767
1182188,1510582858.3952518,1510581820.8684123
945656,1510106154.893344,1510107149.5835202
945756,1510106900.4511838,1510106062.029208
996009,1510194570.4345,1510193422.0702355
945743,1510106249.0297277,1510107217.6486046
945919,1510106359.5938516,1510107343.4590116
945870,1510106916.637189,1510105917.529999
1184108,1510584185.0084176,1510583096.4035566
1302531,1510959843.454777,1510958514.3086958
946149,1510107547.4187653,1510107329.5680454
1072304,1510334932.1578252,1510335924.499556
947085,1510107632.336829,1510108706.6629581
1302822,1510959018.144535,1510960116.3964944
946338,1510107005.3732939,1510106134.1289887
996617,1510195219.8313124,1510196124.7252743
1384919,1511155538.4261756,1511156310.1840172
947181,1510108816.6414213,1510107600.010146
947330,1510108293.0886464,1510108973.4751585
1182987,1510583236.79472,1510583907.7311773
1384984,1511155694.4317045,1511156449.7254531
946617,1510107945.5214486,1510104558.1943984
946282,1510108097.392666,1510106890.6741571
997329,1510196335.5121675,1510195370.1006825
947034,1510109057.458586,1510107407.9518292
1184362,1510583698.67924,1510584588.3917165
1184149,1510583506.445122,1510584324.671535
996393,1510195762.3628564,1510194667.9352236
946684,1510108694.4122946,1510107065.2866485
997243,1510195489.2432523,1510196379.3165984
946911,1510108855.2240393,1510107724.8682754
1384439,1511155605.222533,1511154958.8325677
947022,1510109253.9857037,1510108211.8198135
948001,1510109500.3676271,1510110310.4096293
1182320,1510583120.0706995,1510582233.8890824
1383984,1511154124.9358652,1511154832.8709993
1384319,1511154327.62854,1511153727.8021538
947064,1510109304.9659982,1510108314.631108
1302803,1510960049.0664032,1510958602.9563787
996746,1510195674.1991572,1510194692.1253276
996138,1510195547.5591912,1510194455.628274
947963,1510109974.8611088,1510111329.598714
947974,1510109858.4523518,1510111239.4275522
1184812,1510584674.3075511,1510583770.7113109
997103,1510195890.723026,1510196729.8812807
948763,1510110764.1303053,1510111670.7934172
948411,1510111368.1005774,1510110372.8467183
997323,1510196115.8180764,1510196933.354511
948876,1510111003.143934,1510111882.331151
1384866,1511156115.6910276,1511156884.9574318
1072478,1510335274.0620096,1510336430.2502465
948944,1510111764.8540883,1510110789.2289948
1344209,1511049964.3552306,1511050842.2592945
997290,1510196531.8830955,1510195800.8889601
948554,1510111075.7636156,1510112293.9209197
1406184,1511197673.3696644,1511198346.0531805
948496,1510111548.5271542,1510110470.4017348
949036,1510112160.8387725,1510111145.7260895
1072213,1510335938.9789796,1510333305.9137259
948800,1510111618.0053985,1510110669.62196
948943,1510111859.2651973,1510110780.1363766
997788,1510196566.0594811,1510197521.3172913
948961,1510112098.6718745,1510112991.8526118
949135,1510112234.8345044,1510111170.9994955
949160,1510112382.407004,1510111150.6483984
948988,1510112487.9532976,1510111352.1406476
949477,1510112744.6026208,1510113840.7982383
1344494,1511050215.9079897,1511050962.014006
949663,1510113071.5813265,1510113863.8945446
949463,1510113703.9019568,1510112339.1965945
997102,1510196635.0624166,1510195653.4742157
1102496,1510389660.3819902,1510390413.5202856
1184733,1510585031.8295815,1510585824.9385152
949973,1510113111.4710026,1510113983.3300948
997155,1510197078.741517,1510196224.1846132
1184343,1510584960.5715792,1510584261.04494
950146,1510113908.8467302,1510114914.156983
949791,1510114472.770634,1510113652.6460018
997564,1510196757.905982,1510197722.256301
1303544,1510959919.4586015,1510960821.8442678
1010607,1510231256.8887777,1510232080.3012905
949854,1510114014.4170907,1510112845.6607966
1073484,1510336462.0893743,1510337574.7791348
1183640,1510584248.050753,1510583009.4814231
998034,1510196365.5270414,1510197154.6754725
1184121,1510584032.774162,1510584751.210134
1385144,1511156910.6649878,1511157404.8377466
950280,1510114702.6875265,1510115503.7089844
950076,1510114876.68606,1510113865.2736695
950571,1510115912.7144065,1510115074.5738628
1073780,1510337387.923743,1510336199.5842526
950385,1510115781.5146785,1510114892.4781868
951017,1510115883.781497,1510116534.093888
1385280,1511157125.2048316,1511157550.7173204
951028,1510116420.0078065,1510115774.14535
950468,1510115300.880019,1510116118.089344
950441,1510115209.3932261,1510114368.2583032
950399,1510115837.1304893,1510114968.9049473
1183881,1510584345.2340589,1510583062.958995
997418,1510197167.1536772,1510196171.0337713
1103435,1510397322.5726938,1510398004.1203926
1185049,1510584507.5211422,1510585381.1605465
950756,1510116385.4981613,1510115673.148061
998131,1510197151.287191,1510198080.4625185
951427,1510117316.0901334,1510118052.4156544
951098,1510116843.0172782,1510117600.1657033
951484,1510118176.0310984,1510117365.2653928
997861,1510197403.0159042,1510198522.6993458
1303250,1510960464.379066,1510959246.8111897
1040380,1510272328.1157734,1510271114.1857045
951458,1510117969.5154402,1510117166.3479402
951895,1510118835.2789347,1510118086.4994278
1184397,1510584185.4090285,1510585020.6975863
1185444,1510585606.8094733,1510584826.317215
951651,1510118280.491685,1510118833.0584185
1184259,1510584442.84167,1510585250.6218073
952068,1510118661.0440662,1510119364.8919125
1385381,1511156582.2912853,1511157077.318221
1184234,1510584477.031197,1510583567.4243631
951235,1510117939.1201148,1510117280.2328188
1072944,1510336331.5083506,1510337267.832346
951380,1510118434.3015673,1510117471.7817724
951920,1510119071.8623247,1510119863.735086
952234,1510119675.7996383,1510120354.3553267
952188,1510120078.8311503,1510119171.3528347
1093583,1510364932.2760153,1510366079.0406063
952081,1510120143.7437537,1510119411.67866
952258,1510119951.7566717,1510120711.174226
1384630,1511155578.5550005,1511156442.9073224
1038522,1510269183.31999,1510270403.6766288
1010118,1510231656.9732487,1510231056.9030287
1183247,1510583279.4359672,1510582548.5300894
952579,1510121395.8424516,1510120903.1267838
1072822,1510335156.4597828,1510336415.8609974
952951,1510121487.4087791,1510122289.5184665
952740,1510121873.185755,1510121257.0583415
953537,1510122852.5986733,1510123306.1303453
1072913,1510337087.6788769,1510335826.9422975
1278718,1510752196.2436824,1510753055.555825
1073960,1510336677.72924,1510337790.8991666
953433,1510123188.9317596,1510123748.5696235
953669,1510125057.634757,1510124456.7786965
1074338,1510338086.4864943,1510337021.1907399
953966,1510125791.18134,1510126525.6072035
